row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
30,save_value,29,,,,,evening time of day,20,,,,,,,,,,,,,,,1472d249-a1a0-45fe-93f7-dd7f0fadd305,,execute_actions,380;2600
31,save_value,30,,,,,morning excluded days,na,,,,,,,,,,,,,,,37ba683c-43bb-4a59-bc44-730d02c567f9,,execute_actions,890;2600
32,save_value,31,,,,,main excluded days,na,,,,,,,,,,,,,,,37ba683c-43bb-4a59-bc44-730d02c567f9,,execute_actions,890;2600
33,save_value,32,,,,,evening excluded days,na,,,,,,,,,,,,,,,37ba683c-43bb-4a59-bc44-730d02c567f9,,execute_actions,890;2600
34,split_by_group,33,,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,322fefab-7c90-47df-ad71-3b4ab24336c1,,split_by_expression,2255;1200
35,split_by_group,34,ABTest_test-n-messages-per-day_alternative,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,fef96539-b38b-44d5-81d0-096db819b42b,,split_by_expression,2755;1600
36,split_by_group,35,ABTest_test-n-messages-per-day_alternative,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,b12fcee7-c8ca-4b13-888c-3c4d11b79d9e,,split_by_expression,3005;2400
37,save_value,36,ABTest_test-n-messages-per-day_alternative,,,,morning days to add,2,,,,,,,,,,,,,,,140a0869-bf5c-4aee-9329-69e1310fc4a6,,execute_actions,3130;2600
38,save_value,37,,,,,main days to add,2,,,,,,,,,,,,,,,140a0869-bf5c-4aee-9329-69e1310fc4a6,,execute_actions,3130;2600
39,save_value,38,,,,,evening days to add,2,,,,,,,,,,,,,,,140a0869-bf5c-4aee-9329-69e1310fc4a6,,execute_actions,3130;2600
40,save_value,36;36,ABTest_test-n-messages-per-day_Default;,,,,morning days to add,2,,,,,,,,,,,,,,,6f8e7df0-5caa-4dcc-9d25-84e3d0c4ca7e,,execute_actions,2880;2600
41,save_value,40,,,,,main days to add,2,,,,,,,,,,,,,,,6f8e7df0-5caa-4dcc-9d25-84e3d0c4ca7e,,execute_actions,2880;2600
42,save_value,41,,,,,evening days to add,1,,,,,,,,,,,,,,,6f8e7df0-5caa-4dcc-9d25-84e3d0c4ca7e,,execute_actions,2880;2600
43,split_by_group,35;35,ABTest_test-n-messages-per-day_Default;,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,094e9504-86c4-46df-8a67-dab03c436631,,split_by_expression,2505;2200
44,save_value,43,ABTest_test-n-messages-per-day_alternative,,,,morning days to add,2,,,,,,,,,,,,,,,0817b785-eb34-4d47-ab29-6fbc9b96f5ef,,execute_actions,2630;2600
45,save_value,44,,,,,main days to add,1,,,,,,,,,,,,,,,0817b785-eb34-4d47-ab29-6fbc9b96f5ef,,execute_actions,2630;2600
46,save_value,45,,,,,evening days to add,2,,,,,,,,,,,,,,,0817b785-eb34-4d47-ab29-6fbc9b96f5ef,,execute_actions,2630;2600
47,save_value,43;43,ABTest_test-n-messages-per-day_Default;,,,,morning days to add,2,,,,,,,,,,,,,,,12759870-6f82-4784-9e27-98bf0866ad52,,execute_actions,2380;2600
48,save_value,47,,,,,main days to add,1,,,,,,,,,,,,,,,12759870-6f82-4784-9e27-98bf0866ad52,,execute_actions,2380;2600
49,save_value,48,,,,,evening days to add,1,,,,,,,,,,,,,,,12759870-6f82-4784-9e27-98bf0866ad52,,execute_actions,2380;2600
50,split_by_group,34;34,ABTest_test-n-messages-per-day_Default;,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,9053e049-9657-46d6-95f7-c023a38be6ae,,split_by_expression,1755;1400
51,split_by_group,50,ABTest_test-n-messages-per-day_alternative,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,1bd9ae0d-ff42-4160-83b9-0058f5be594f,,split_by_expression,2005;2000
